"","name","datetime","lat","long","status","category","wind","pressure"
"4082","Gustav","1996-8-27 12:00:00",11.1,-30,"tropical depression","-1",30,1007
"4083","Gustav","1996-8-27 18:00:00",10.6,-31,"tropical depression","-1",30,1007
"4084","Gustav","1996-8-28 0:00:00",10.4,-31.8,"tropical depression","-1",30,1006
"4085","Gustav","1996-8-28 6:00:00",10.6,-32.7,"tropical storm","0",35,1006
"4086","Gustav","1996-8-28 12:00:00",11,-33.6,"tropical storm","0",35,1005
"4087","Gustav","1996-8-28 18:00:00",11.8,-34.4,"tropical storm","0",35,1005
"4088","Gustav","1996-8-29 0:00:00",12.5,-35.2,"tropical storm","0",40,1005
"4089","Gustav","1996-8-29 6:00:00",13.1,-36.2,"tropical storm","0",40,1005
"4090","Gustav","1996-8-29 12:00:00",13.7,-37.2,"tropical storm","0",40,1005
"4091","Gustav","1996-8-29 18:00:00",14.4,-38,"tropical storm","0",40,1005
"4092","Gustav","1996-8-30 0:00:00",15.2,-38.4,"tropical storm","0",35,1005
"4093","Gustav","1996-8-30 6:00:00",15.8,-38.9,"tropical storm","0",35,1005
"4094","Gustav","1996-8-30 12:00:00",16.2,-39.5,"tropical storm","0",35,1006
"4095","Gustav","1996-8-30 18:00:00",16.6,-40.4,"tropical storm","0",35,1006
"4096","Gustav","1996-8-31 0:00:00",17.1,-41.1,"tropical storm","0",35,1007
"4097","Gustav","1996-8-31 6:00:00",17.7,-41.8,"tropical storm","0",35,1008
"4098","Gustav","1996-8-31 12:00:00",18.3,-42.5,"tropical storm","0",35,1008
"4099","Gustav","1996-8-31 18:00:00",18.7,-43.2,"tropical storm","0",35,1008
"4100","Gustav","1996-9-1 0:00:00",19.3,-43.8,"tropical storm","0",35,1008
"4101","Gustav","1996-9-1 6:00:00",19.9,-44.5,"tropical storm","0",35,1008
"4102","Gustav","1996-9-1 12:00:00",20.5,-45.4,"tropical storm","0",35,1008
"4103","Gustav","1996-9-1 18:00:00",20.9,-46.5,"tropical depression","-1",30,1008
"4104","Gustav","1996-9-2 0:00:00",21.3,-47.7,"tropical depression","-1",30,1008
"4105","Hortense","1996-9-3 12:00:00",14.9,-41,"tropical depression","-1",25,1006
"4106","Hortense","1996-9-3 18:00:00",14.9,-42.7,"tropical depression","-1",30,1006
"4107","Hortense","1996-9-4 0:00:00",14.8,-44.1,"tropical depression","-1",30,1006
"4108","Hortense","1996-9-4 6:00:00",14.7,-45.4,"tropical depression","-1",30,1006
"4109","Hortense","1996-9-4 12:00:00",14.6,-46.6,"tropical depression","-1",30,1006
"4110","Hortense","1996-9-4 18:00:00",14.7,-47.5,"tropical depression","-1",30,1006
"4111","Hortense","1996-9-5 0:00:00",14.9,-48.4,"tropical depression","-1",30,1006
"4112","Hortense","1996-9-5 6:00:00",14.8,-49.5,"tropical depression","-1",30,1006
"4113","Hortense","1996-9-5 12:00:00",14.5,-51.1,"tropical depression","-1",30,1006
"4114","Hortense","1996-9-5 18:00:00",14.3,-52.6,"tropical depression","-1",30,1006
"4115","Hortense","1996-9-6 0:00:00",14.4,-53.6,"tropical depression","-1",30,1006
"4116","Hortense","1996-9-6 6:00:00",14.6,-54.3,"tropical depression","-1",30,1006
"4117","Hortense","1996-9-6 12:00:00",14.7,-55.1,"tropical depression","-1",30,1006
"4118","Hortense","1996-9-6 18:00:00",14.9,-55.7,"tropical depression","-1",30,1006
"4119","Hortense","1996-9-7 0:00:00",15.2,-57,"tropical depression","-1",30,1006
"4120","Hortense","1996-9-7 6:00:00",15.4,-58.3,"tropical storm","0",35,1005
"4121","Hortense","1996-9-7 12:00:00",15.6,-59.6,"tropical storm","0",40,1004
"4122","Hortense","1996-9-7 18:00:00",15.8,-60.4,"tropical storm","0",40,1000
"4123","Hortense","1996-9-8 0:00:00",16.1,-61.2,"tropical storm","0",50,996
"4124","Hortense","1996-9-8 6:00:00",16.1,-62,"tropical storm","0",55,996
"4125","Hortense","1996-9-8 12:00:00",16.1,-62.8,"tropical storm","0",60,996
"4126","Hortense","1996-9-8 18:00:00",16.1,-63.6,"tropical storm","0",60,991
"4127","Hortense","1996-9-9 0:00:00",16.1,-64.1,"tropical storm","0",60,990
"4128","Hortense","1996-9-9 6:00:00",16.1,-64.5,"hurricane","1",70,987
"4129","Hortense","1996-9-9 12:00:00",16.3,-65,"hurricane","1",70,985
"4130","Hortense","1996-9-9 18:00:00",16.6,-65.6,"hurricane","1",70,990
"4131","Hortense","1996-9-10 0:00:00",17.1,-66.1,"hurricane","1",70,989
"4132","Hortense","1996-9-10 6:00:00",18,-66.9,"hurricane","1",70,989
"4133","Hortense","1996-9-10 12:00:00",18.3,-67.8,"hurricane","1",65,989
"4134","Hortense","1996-9-10 18:00:00",18.9,-68.4,"hurricane","1",65,990
"4135","Hortense","1996-9-11 0:00:00",19.5,-68.9,"hurricane","1",70,982
"4136","Hortense","1996-9-11 6:00:00",20.1,-69.5,"hurricane","1",75,975
"4137","Hortense","1996-9-11 12:00:00",20.9,-70.1,"hurricane","2",90,971
"4138","Hortense","1996-9-11 18:00:00",21.6,-70.6,"hurricane","2",95,970
"4139","Hortense","1996-9-12 0:00:00",22.3,-71.1,"hurricane","3",100,967
"4140","Hortense","1996-9-12 6:00:00",23,-71.4,"hurricane","3",105,962
"4141","Hortense","1996-9-12 12:00:00",23.9,-71.8,"hurricane","4",115,959
"4142","Hortense","1996-9-12 18:00:00",24.7,-71.8,"hurricane","4",115,946
"4143","Hortense","1996-9-13 0:00:00",25.9,-71.5,"hurricane","4",120,935
"4144","Hortense","1996-9-13 6:00:00",27.2,-71.4,"hurricane","4",115,942
"4145","Hortense","1996-9-13 12:00:00",29,-70.9,"hurricane","3",100,948
"4146","Hortense","1996-9-13 18:00:00",31,-70.3,"hurricane","3",100,948
"4147","Hortense","1996-9-14 0:00:00",33.3,-69.5,"hurricane","2",90,948
"4148","Hortense","1996-9-14 6:00:00",35.9,-68.4,"hurricane","2",90,955
"4149","Hortense","1996-9-14 12:00:00",38.5,-67.1,"hurricane","2",85,960
"4150","Hortense","1996-9-14 18:00:00",42,-65.2,"hurricane","1",75,960
"4151","Hortense","1996-9-15 0:00:00",44.3,-63.3,"hurricane","1",70,970
"4152","Hortense","1996-9-15 3:00:00",44.8,-62.5,"hurricane","1",70,978
"4153","Hortense","1996-9-15 6:00:00",45.5,-61.5,"hurricane","1",65,980
"4154","Hortense","1996-9-15 12:00:00",46.3,-59.1,"tropical storm","0",60,982
"4155","Isidore","1996-9-24 12:00:00",8.6,-23.3,"tropical depression","-1",25,1008
"4156","Isidore","1996-9-24 18:00:00",9.2,-25.2,"tropical depression","-1",30,1008
"4157","Isidore","1996-9-25 0:00:00",9.9,-26.9,"tropical depression","-1",30,1006
"4158","Isidore","1996-9-25 6:00:00",10.3,-28.5,"tropical storm","0",35,1004
"4159","Isidore","1996-9-25 12:00:00",10.7,-30,"tropical storm","0",45,1000
"4160","Isidore","1996-9-25 18:00:00",11,-31.7,"tropical storm","0",50,994
"4161","Isidore","1996-9-26 0:00:00",11.2,-32.8,"tropical storm","0",60,988
"4162","Isidore","1996-9-26 6:00:00",11.7,-34.2,"hurricane","1",70,984
"4163","Isidore","1996-9-26 12:00:00",12.4,-35.8,"hurricane","1",70,980
"4164","Isidore","1996-9-26 18:00:00",12.8,-37.1,"hurricane","1",75,977
"4165","Isidore","1996-9-27 0:00:00",13.1,-38.6,"hurricane","1",80,974
"4166","Isidore","1996-9-27 6:00:00",13.7,-39.8,"hurricane","2",85,972
"4167","Isidore","1996-9-27 12:00:00",14.1,-41.1,"hurricane","2",90,968
"4168","Isidore","1996-9-27 18:00:00",14.9,-42.2,"hurricane","2",95,963
"4169","Isidore","1996-9-28 0:00:00",15.8,-42.9,"hurricane","3",100,960
"4170","Isidore","1996-9-28 6:00:00",16.7,-43.1,"hurricane","3",100,961
"4171","Isidore","1996-9-28 12:00:00",17.8,-43.2,"hurricane","2",95,965
"4172","Isidore","1996-9-28 18:00:00",19,-43.2,"hurricane","2",90,968
"4173","Isidore","1996-9-29 0:00:00",20,-42.9,"hurricane","2",85,973
"4174","Isidore","1996-9-29 6:00:00",20.8,-42.2,"hurricane","1",75,979
"4175","Isidore","1996-9-29 12:00:00",21.8,-41.3,"hurricane","1",70,982
"4176","Isidore","1996-9-29 18:00:00",22.6,-40.9,"hurricane","1",65,986
"4177","Isidore","1996-9-30 0:00:00",23.8,-40.4,"tropical storm","0",60,989
"4178","Isidore","1996-9-30 6:00:00",25.3,-40.1,"tropical storm","0",60,992
"4179","Isidore","1996-9-30 12:00:00",26.7,-40,"tropical storm","0",50,995
"4180","Isidore","1996-9-30 18:00:00",28.2,-40.1,"tropical storm","0",45,997
"4181","Isidore","1996-10-1 0:00:00",29.9,-40.3,"tropical storm","0",35,1000
"4182","Isidore","1996-10-1 6:00:00",31.6,-40.4,"tropical storm","0",35,1002
"4183","Isidore","1996-10-1 12:00:00",33.6,-40.4,"tropical depression","-1",30,1005
"4184","Isidore","1996-10-1 18:00:00",35.8,-40.3,"tropical depression","-1",30,1008
"4185","Josephine","1996-10-4 18:00:00",22.7,-96.2,"tropical depression","-1",25,1003
"4186","Josephine","1996-10-5 0:00:00",23,-96.1,"tropical depression","-1",30,1003
"4187","Josephine","1996-10-5 6:00:00",23.3,-96,"tropical depression","-1",30,1003
"4188","Josephine","1996-10-5 12:00:00",23.6,-95.8,"tropical depression","-1",30,1003
"4189","Josephine","1996-10-5 18:00:00",24.3,-95.5,"tropical depression","-1",30,1003
"4190","Josephine","1996-10-6 0:00:00",24.8,-95,"tropical depression","-1",30,1002
"4191","Josephine","1996-10-6 6:00:00",25,-94.5,"tropical depression","-1",30,1002
"4192","Josephine","1996-10-6 12:00:00",25.1,-93.5,"tropical depression","-1",30,1003
"4193","Josephine","1996-10-6 18:00:00",25.1,-91.8,"tropical storm","0",35,1001
"4194","Josephine","1996-10-7 0:00:00",25.5,-90.4,"tropical storm","0",40,996
"4195","Josephine","1996-10-7 6:00:00",25.9,-88.9,"tropical storm","0",50,992
"4196","Josephine","1996-10-7 12:00:00",26.9,-87.3,"tropical storm","0",60,981
"4197","Josephine","1996-10-7 18:00:00",28.2,-86,"tropical storm","0",60,983
"4198","Josephine","1996-10-8 0:00:00",29.3,-84.5,"tropical storm","0",60,983
"4199","Josephine","1996-10-8 3:00:00",30,-83.9,"tropical storm","0",60,983
"4200","Kyle","1996-10-11 12:00:00",17.3,-86.5,"tropical depression","-1",30,1006
"4201","Kyle","1996-10-11 18:00:00",16.9,-87.1,"tropical storm","0",45,1002
"4202","Kyle","1996-10-11 21:00:00",16.7,-87.4,"tropical storm","0",45,1001
"4203","Kyle","1996-10-12 0:00:00",16.6,-87.5,"tropical storm","0",45,1001
"4204","Kyle","1996-10-12 6:00:00",16.3,-87.8,"tropical storm","0",35,1004
"4205","Kyle","1996-10-12 12:00:00",16,-88.1,"tropical depression","-1",30,1008
"4206","Kyle","1996-10-12 18:00:00",15.7,-88.4,"tropical depression","-1",25,1012
"4207","Lili","1996-10-14 12:00:00",12.8,-80.4,"tropical depression","-1",25,1006
"4208","Lili","1996-10-14 18:00:00",13.4,-80.9,"tropical depression","-1",25,1005
"4209","Lili","1996-10-15 0:00:00",14.1,-81.4,"tropical depression","-1",25,1005
"4210","Lili","1996-10-15 6:00:00",14.8,-81.9,"tropical depression","-1",25,1005
"4211","Lili","1996-10-15 12:00:00",15.4,-82.5,"tropical depression","-1",30,1004
"4212","Lili","1996-10-15 18:00:00",16.1,-83.1,"tropical depression","-1",30,1003
"4213","Lili","1996-10-16 0:00:00",16.8,-83.5,"tropical depression","-1",30,999
"4214","Lili","1996-10-16 6:00:00",17.5,-83.8,"tropical storm","0",35,998
"4215","Lili","1996-10-16 12:00:00",18.2,-83.8,"tropical storm","0",45,998
"4216","Lili","1996-10-16 18:00:00",18.3,-84.5,"tropical storm","0",50,996
"4217","Lili","1996-10-17 0:00:00",18.2,-84.2,"tropical storm","0",55,992
"4218","Lili","1996-10-17 6:00:00",18.8,-83.7,"tropical storm","0",60,990
"4219","Lili","1996-10-17 12:00:00",19.6,-83.5,"hurricane","1",65,987
"4220","Lili","1996-10-17 18:00:00",20.5,-83.1,"hurricane","1",70,984
"4221","Lili","1996-10-18 0:00:00",21.3,-82.8,"hurricane","1",70,982
"4222","Lili","1996-10-18 6:00:00",21.8,-82.2,"hurricane","1",75,980
"4223","Lili","1996-10-18 9:00:00",22.3,-82,"hurricane","2",85,975
"4224","Lili","1996-10-18 12:00:00",22.4,-81.5,"hurricane","2",85,975
"4225","Lili","1996-10-18 18:00:00",22.5,-80,"hurricane","1",80,975
"4226","Lili","1996-10-19 0:00:00",23,-78.2,"hurricane","2",85,975
"4227","Lili","1996-10-19 6:00:00",23.5,-76.2,"hurricane","2",90,970
"4228","Lili","1996-10-19 12:00:00",24.4,-74,"hurricane","3",100,960
"4229","Lili","1996-10-19 18:00:00",25.5,-71.5,"hurricane","2",90,962
"4230","Lili","1996-10-20 0:00:00",26.9,-69,"hurricane","1",80,964
"4231","Lili","1996-10-20 6:00:00",28.3,-67,"hurricane","1",80,968
"4232","Lili","1996-10-20 12:00:00",29.6,-65,"hurricane","2",85,960
"4233","Lili","1996-10-20 18:00:00",30.7,-62.9,"hurricane","1",75,970
"4234","Lili","1996-10-21 0:00:00",31.9,-60.8,"hurricane","1",75,980
"4235","Lili","1996-10-21 6:00:00",33,-59.1,"hurricane","1",70,985
"4236","Lili","1996-10-21 12:00:00",33.7,-57.9,"hurricane","1",65,986
"4237","Lili","1996-10-21 18:00:00",34,-57,"hurricane","1",65,987
"4238","Lili","1996-10-22 0:00:00",34,-55.9,"hurricane","1",65,987
"4239","Lili","1996-10-22 6:00:00",33.8,-55.2,"hurricane","1",65,987
"4240","Lili","1996-10-22 12:00:00",33.7,-54.6,"hurricane","1",65,987
"4241","Lili","1996-10-22 18:00:00",33.5,-54,"hurricane","1",65,987
"4242","Lili","1996-10-23 0:00:00",33.4,-53.9,"hurricane","1",65,987
"4243","Lili","1996-10-23 6:00:00",33.2,-53.8,"hurricane","1",65,985
"4244","Lili","1996-10-23 12:00:00",33.1,-53.7,"hurricane","1",65,981
"4245","Lili","1996-10-23 18:00:00",33.3,-53.2,"hurricane","1",70,979
"4246","Lili","1996-10-24 0:00:00",33.7,-52.8,"hurricane","1",70,979
"4247","Lili","1996-10-24 6:00:00",34,-52.5,"hurricane","1",70,979
"4248","Lili","1996-10-24 12:00:00",34,-51.9,"hurricane","1",70,979
"4249","Lili","1996-10-24 18:00:00",34.1,-51.2,"hurricane","1",75,979
"4250","Lili","1996-10-25 0:00:00",34.3,-49.9,"hurricane","1",80,977
"4251","Lili","1996-10-25 6:00:00",35,-47.8,"hurricane","1",80,973
"4252","Lili","1996-10-25 12:00:00",35.8,-45.4,"hurricane","2",85,970
"4253","Lili","1996-10-25 18:00:00",37.2,-43.3,"hurricane","1",80,971
"4254","Lili","1996-10-26 0:00:00",38.1,-41,"hurricane","1",75,975
"4255","Lili","1996-10-26 6:00:00",39.2,-38.8,"hurricane","1",70,978
"4256","Lili","1996-10-26 12:00:00",40.5,-35.8,"hurricane","1",65,979
"4257","Lili","1996-10-26 18:00:00",42.3,-33.2,"tropical storm","0",60,980
"4258","Lili","1996-10-27 0:00:00",44.3,-30.5,"tropical storm","0",55,978
"4259","Marco","1996-11-16 18:00:00",17,-79,"tropical depression","-1",30,1007
"4260","Marco","1996-11-17 0:00:00",16.8,-79.8,"tropical depression","-1",30,1007
"4261","Marco","1996-11-17 6:00:00",16.3,-80.5,"tropical depression","-1",30,1007
"4262","Marco","1996-11-17 12:00:00",15.8,-80.8,"tropical depression","-1",30,1007
"4263","Marco","1996-11-17 18:00:00",15,-81,"tropical depression","-1",30,1006
"4264","Marco","1996-11-18 0:00:00",14.9,-81,"tropical depression","-1",30,1006
"4265","Marco","1996-11-18 6:00:00",14.7,-81,"tropical depression","-1",30,1005
"4266","Marco","1996-11-18 12:00:00",14.6,-81,"tropical depression","-1",30,1004
"4267","Marco","1996-11-18 18:00:00",14.5,-81,"tropical depression","-1",30,1003
"4268","Marco","1996-11-19 0:00:00",14.2,-81,"tropical depression","-1",30,1001
"4269","Marco","1996-11-19 6:00:00",13.8,-80.9,"tropical storm","0",35,998
"4270","Marco","1996-11-19 12:00:00",13.5,-80.7,"tropical storm","0",45,997
"4271","Marco","1996-11-19 18:00:00",13.5,-80.2,"tropical storm","0",55,995
"4272","Marco","1996-11-20 0:00:00",13.8,-79.5,"tropical storm","0",60,990
"4273","Marco","1996-11-20 6:00:00",13.8,-78.5,"hurricane","1",65,983
"4274","Marco","1996-11-20 12:00:00",14.2,-77.8,"hurricane","1",65,989
"4275","Marco","1996-11-20 18:00:00",14.6,-77.4,"tropical storm","0",45,1000
"4276","Marco","1996-11-21 0:00:00",14.9,-77.1,"tropical storm","0",45,1000
"4277","Marco","1996-11-21 6:00:00",15.1,-76.8,"tropical storm","0",45,995
"4278","Marco","1996-11-21 12:00:00",15.3,-76.6,"tropical storm","0",50,993
"4279","Marco","1996-11-21 18:00:00",15.6,-76.5,"tropical storm","0",50,995
"4280","Marco","1996-11-22 0:00:00",15.8,-76.3,"tropical storm","0",55,992
"4281","Marco","1996-11-22 6:00:00",15.9,-76,"tropical storm","0",55,985
"4282","Marco","1996-11-22 12:00:00",15.9,-75.4,"tropical storm","0",60,987
"4283","Marco","1996-11-22 18:00:00",15.9,-75,"tropical storm","0",50,995
"4284","Marco","1996-11-23 0:00:00",16,-74.7,"tropical storm","0",45,995
"4285","Marco","1996-11-23 6:00:00",15.9,-74.5,"tropical storm","0",35,995
"4286","Marco","1996-11-23 12:00:00",15.7,-74.5,"tropical storm","0",35,995
"4287","Marco","1996-11-23 18:00:00",15.6,-74.8,"tropical depression","-1",30,1000
"4288","Marco","1996-11-24 0:00:00",15.8,-76,"tropical depression","-1",30,1002
"4289","Marco","1996-11-24 6:00:00",15.9,-77,"tropical depression","-1",30,1003
"4290","Marco","1996-11-24 12:00:00",16,-78,"tropical storm","0",35,1003
"4291","Marco","1996-11-24 18:00:00",16,-78.9,"tropical storm","0",35,1003
"4292","Marco","1996-11-25 0:00:00",16.7,-80.2,"tropical storm","0",45,1002
"4293","Marco","1996-11-25 6:00:00",17.5,-81.5,"tropical storm","0",50,1002
"4294","Marco","1996-11-25 12:00:00",18.3,-82.6,"tropical storm","0",55,1001
"4295","Marco","1996-11-25 18:00:00",19.2,-83.5,"tropical storm","0",45,1009
"4296","Marco","1996-11-26 0:00:00",19.7,-84,"tropical storm","0",40,1009
"4297","Marco","1996-11-26 6:00:00",20.1,-84.4,"tropical storm","0",35,1010
"4298","Marco","1996-11-26 12:00:00",20.1,-84.3,"tropical depression","-1",30,1010
"4299","Marco","1996-11-26 18:00:00",19.6,-84.8,"tropical depression","-1",25,1010
"4300","Ana","1997-6-30 12:00:00",32,-77.2,"tropical depression","-1",30,1013
"4301","Ana","1997-6-30 18:00:00",32,-76.6,"tropical depression","-1",30,1011
"4302","Ana","1997-7-1 0:00:00",31.9,-76,"tropical depression","-1",30,1009
"4303","Ana","1997-7-1 6:00:00",31.8,-75.4,"tropical storm","0",35,1006
"4304","Ana","1997-7-1 12:00:00",31.7,-74.6,"tropical storm","0",40,1004
"4305","Ana","1997-7-1 18:00:00",31.4,-73.8,"tropical storm","0",40,1002
"4306","Ana","1997-7-2 0:00:00",31.4,-72.9,"tropical storm","0",40,1000
"4307","Ana","1997-7-2 6:00:00",31.7,-72,"tropical storm","0",35,1000
"4308","Ana","1997-7-2 12:00:00",32.1,-71.2,"tropical storm","0",35,1000
"4309","Ana","1997-7-2 18:00:00",32.7,-70.5,"tropical storm","0",35,1000
"4310","Ana","1997-7-3 0:00:00",33.5,-69.8,"tropical storm","0",35,1001
"4311","Ana","1997-7-3 6:00:00",34.4,-69.2,"tropical storm","0",35,1001
"4312","Ana","1997-7-3 12:00:00",35.2,-68.4,"tropical storm","0",35,1002
"4313","Ana","1997-7-3 18:00:00",36.1,-67.5,"tropical depression","-1",30,1002
"4314","Ana","1997-7-4 0:00:00",36.9,-66.2,"tropical depression","-1",25,1003
"4315","Bill","1997-7-11 6:00:00",30.4,-69.9,"tropical depression","-1",30,1014
"4316","Bill","1997-7-11 12:00:00",31.8,-68.9,"tropical storm","0",40,1013
"4317","Bill","1997-7-11 18:00:00",33.1,-67.6,"tropical storm","0",45,1010
"4318","Bill","1997-7-12 0:00:00",34.7,-65.8,"tropical storm","0",50,1005
"4319","Bill","1997-7-12 6:00:00",36.3,-63.6,"tropical storm","0",60,995
"4320","Bill","1997-7-12 12:00:00",37.9,-61.1,"hurricane","1",65,987
"4321","Bill","1997-7-12 15:00:00",38.8,-60,"hurricane","1",65,986
"4322","Bill","1997-7-12 18:00:00",39.6,-58.4,"hurricane","1",65,987
"4323","Bill","1997-7-13 0:00:00",41.6,-55.4,"tropical storm","0",60,990
"4324","Bill","1997-7-13 6:00:00",44,-53,"tropical storm","0",40,990
"4325","Claudette","1997-7-13 6:00:00",31.3,-73.3,"tropical depression","-1",25,1011
"4326","Claudette","1997-7-13 12:00:00",31.6,-73.1,"tropical depression","-1",30,1008
"4327","Claudette","1997-7-13 18:00:00",31.9,-73,"tropical storm","0",40,1004
"4328","Claudette","1997-7-14 0:00:00",32.3,-73,"tropical storm","0",40,1003
"4329","Claudette","1997-7-14 6:00:00",32.7,-72.9,"tropical storm","0",40,1003
"4330","Claudette","1997-7-14 12:00:00",33.4,-72.7,"tropical storm","0",40,1004
"4331","Claudette","1997-7-14 18:00:00",34,-72.6,"tropical storm","0",40,1005
"4332","Claudette","1997-7-15 0:00:00",34.9,-71.8,"tropical storm","0",35,1005
"4333","Claudette","1997-7-15 6:00:00",35.6,-70.9,"tropical storm","0",35,1006
"4334","Claudette","1997-7-15 12:00:00",36.2,-69.3,"tropical storm","0",40,1009
"4335","Claudette","1997-7-15 18:00:00",36.6,-67.2,"tropical storm","0",35,1009
"4336","Claudette","1997-7-16 0:00:00",36.7,-64.9,"tropical depression","-1",30,1009
"4337","Claudette","1997-7-16 6:00:00",36.6,-62.7,"tropical storm","0",35,1006
"4338","Claudette","1997-7-16 12:00:00",36.3,-60.5,"tropical storm","0",35,1007
"4339","Danny","1997-7-16 12:00:00",27.4,-92.6,"tropical depression","-1",25,1013
"4340","Danny","1997-7-16 18:00:00",27.5,-92.5,"tropical depression","-1",30,1013
"4341","Danny","1997-7-17 0:00:00",27.7,-92.3,"tropical depression","-1",30,1011
"4342","Danny","1997-7-17 6:00:00",27.9,-92,"tropical depression","-1",30,1007
"4343","Danny","1997-7-17 12:00:00",28.3,-91.4,"tropical storm","0",40,1003
"4344","Danny","1997-7-17 18:00:00",28.6,-91,"tropical storm","0",50,1002
"4345","Danny","1997-7-18 0:00:00",28.9,-90.2,"tropical storm","0",55,997
"4346","Danny","1997-7-18 6:00:00",29.2,-89.9,"hurricane","1",65,992
"4347","Danny","1997-7-18 9:00:00",29.3,-89.7,"hurricane","1",65,989
"4348","Danny","1997-7-18 12:00:00",29.5,-89.4,"hurricane","1",70,990
"4349","Danny","1997-7-18 18:00:00",29.7,-89,"hurricane","1",70,988
"4350","Danny","1997-7-19 0:00:00",29.8,-88.4,"hurricane","1",70,984
"4351","Danny","1997-7-19 6:00:00",30.1,-88.1,"hurricane","1",65,987
"4352","Danny","1997-7-19 10:00:00",30.2,-88.1,"hurricane","1",70,984
"4353","Danny","1997-7-19 12:00:00",30.3,-88,"hurricane","1",70,984
"4354","Danny","1997-7-19 18:00:00",30.4,-87.9,"hurricane","1",65,986
"4355","Danny","1997-7-20 0:00:00",30.3,-87.6,"tropical storm","0",60,991
"4356","Danny","1997-7-20 6:00:00",30.4,-87.5,"tropical storm","0",45,998
"4357","Danny","1997-7-20 12:00:00",30.6,-87.4,"tropical storm","0",35,1001
"4358","Danny","1997-7-20 18:00:00",30.8,-87.4,"tropical depression","-1",30,1004
"4359","Danny","1997-7-21 0:00:00",31,-87.5,"tropical depression","-1",25,1006
"4360","Danny","1997-7-21 6:00:00",31.3,-87.6,"tropical depression","-1",20,1009
"4361","Danny","1997-7-21 12:00:00",31.7,-87.6,"tropical depression","-1",20,1010
"4362","Danny","1997-7-21 18:00:00",32.1,-87.2,"tropical depression","-1",20,1011
"4363","Danny","1997-7-22 0:00:00",32.9,-87.1,"tropical depression","-1",20,1011
"4364","Danny","1997-7-22 6:00:00",33.2,-86.8,"tropical depression","-1",20,1012
"4365","Danny","1997-7-22 12:00:00",33.4,-86.6,"tropical depression","-1",20,1013
"4366","Danny","1997-7-22 18:00:00",33.7,-86.3,"tropical depression","-1",20,1013
"4367","Danny","1997-7-23 0:00:00",34,-86,"tropical depression","-1",20,1012
"4368","Danny","1997-7-23 6:00:00",34.1,-85.2,"tropical depression","-1",20,1012
"4369","Danny","1997-7-23 12:00:00",34.2,-84.5,"tropical depression","-1",20,1012
"4370","Danny","1997-7-23 18:00:00",34.3,-83.7,"tropical depression","-1",20,1012
"4371","Danny","1997-7-24 0:00:00",34.4,-82.4,"tropical depression","-1",20,1012
"4372","Danny","1997-7-24 6:00:00",34.6,-80.7,"tropical depression","-1",20,1010
"4373","Danny","1997-7-24 12:00:00",35.2,-79.2,"tropical depression","-1",30,1004
"4374","Danny","1997-7-24 18:00:00",36.4,-76.7,"tropical storm","0",40,1000
"4375","Danny","1997-7-25 0:00:00",37.5,-73.5,"tropical storm","0",50,996
"4376","Danny","1997-7-25 6:00:00",38.6,-71.6,"tropical storm","0",50,995
"4377","Danny","1997-7-25 12:00:00",40,-70.4,"tropical storm","0",50,995
"4378","Danny","1997-7-25 18:00:00",40.7,-69.9,"tropical storm","0",50,994
"4379","Danny","1997-7-26 0:00:00",40.7,-69.6,"tropical storm","0",45,995
"4380","AL061997","1997-7-17 6:00:00",12,-51.5,"tropical depression","-1",25,1009
"4381","AL061997","1997-7-17 12:00:00",12.5,-52.7,"tropical depression","-1",30,1008
"4382","AL061997","1997-7-17 18:00:00",13,-54,"tropical depression","-1",30,1009
"4383","AL061997","1997-7-18 0:00:00",13.6,-55.3,"tropical depression","-1",30,1009
"4384","AL061997","1997-7-18 6:00:00",14.1,-56.6,"tropical depression","-1",30,1011
"4385","AL061997","1997-7-18 12:00:00",14.6,-57.8,"tropical depression","-1",30,1012
"4386","AL061997","1997-7-18 18:00:00",14.8,-58.9,"tropical depression","-1",30,1013
"4387","AL061997","1997-7-19 0:00:00",15,-60,"tropical depression","-1",25,1013
"4388","Erika","1997-9-3 6:00:00",10.9,-44.1,"tropical depression","-1",30,1006
"4389","Erika","1997-9-3 12:00:00",11.5,-45.5,"tropical depression","-1",30,1005
"4390","Erika","1997-9-3 18:00:00",12.3,-47.1,"tropical storm","0",35,1004
"4391","Erika","1997-9-4 0:00:00",13.1,-48.5,"tropical storm","0",40,1002
"4392","Erika","1997-9-4 6:00:00",13.9,-49.9,"tropical storm","0",50,1001
"4393","Erika","1997-9-4 12:00:00",14.6,-51.7,"tropical storm","0",55,1000
"4394","Erika","1997-9-4 18:00:00",15.2,-53.7,"hurricane","1",65,999
"4395","Erika","1997-9-5 0:00:00",15.6,-55.3,"hurricane","1",65,998
"4396","Erika","1997-9-5 6:00:00",16,-56.4,"hurricane","1",65,997
"4397","Erika","1997-9-5 12:00:00",16.4,-57.4,"hurricane","1",65,996
"4398","Erika","1997-9-5 18:00:00",17,-58.3,"hurricane","1",65,990
"4399","Erika","1997-9-6 0:00:00",17.5,-59.2,"hurricane","1",65,988
"4400","Erika","1997-9-6 6:00:00",18.1,-60,"hurricane","1",70,986
"4401","Erika","1997-9-6 12:00:00",18.6,-60.9,"hurricane","1",70,982
"4402","Erika","1997-9-6 18:00:00",19,-61.7,"hurricane","1",75,980
